0_1	+ 1
11a_100m	+ 1 - 3*A^(4) + 8*A^(8) - 13*A^(12) + 19*A^(16) - 22*A^(20) + 23*A^(24) - 21*A^(28) + 15*A^(32) - 10*A^(36) + 5*A^(40) - A^(44)
11n_100m	- A^(-12) + 4*A^(-8) - 5*A^(-4) + 7 - 8*A^(4) + 7*A^(8) - 6*A^(12) + 4*A^(16) - 2*A^(20) + A^(24)
11a_101	+ A^(-36) - 5*A^(-32) + 11*A^(-28) - 18*A^(-24) + 24*A^(-20) - 27*A^(-16) + 27*A^(-12) - 23*A^(-8) + 17*A^(-4) - 9 + 4*A^(4) - A^(8)
11n_101	+ A^(-12) - 3*A^(-8) + 4*A^(-4) - 5 + 7*A^(4) - 6*A^(8) + 6*A^(12) - 4*A^(16) + 2*A^(20) - A^(24)
11a_101m	- A^(-8) + 4*A^(-4) - 9 + 17*A^(4) - 23*A^(8) + 27*A^(12) - 27*A^(16) + 24*A^(20) - 18*A^(24) + 11*A^(28) - 5*A^(32) + A^(36)
11n_101m	- A^(-24) + 2*A^(-20) - 4*A^(-16) + 6*A^(-12) - 6*A^(-8) + 7*A^(-4) - 5 + 4*A^(4) - 3*A^(8) + A^(12)
11a_102	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 11*A^(-20) - 14*A^(-16) + 16*A^(-12) - 16*A^(-8) + 13*A^(-4) - 10 + 6*A^(4) - 2*A^(8) + A^(12)
11n_102	+ A^(-4) - 1 + 2*A^(4) - A^(8) + A^(12) - A^(16) - A^(20) + A^(24) - A^(28) + A^(32)
11a_102m	+ A^(-12) - 2*A^(-8) + 6*A^(-4) - 10 + 13*A^(4) - 16*A^(8) + 16*A^(12) - 14*A^(16) + 11*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
11n_102m	+ A^(-32) - A^(-28) + A^(-24) - A^(-20) - A^(-16) + A^(-12) - A^(-8) + 2*A^(-4) - 1 + A^(4)
11a_103	- A^(-28) + 3*A^(-24) - 5*A^(-20) + 9*A^(-16) - 11*A^(-12) + 12*A^(-8) - 13*A^(-4) + 11 - 8*A^(4) + 5*A^(8) - 2*A^(12) + A^(16)
11n_103|11n_175m	+ 1 - 3*A^(4) + 6*A^(8) - 8*A^(12) + 11*A^(16) - 11*A^(20) + 10*A^(24) - 8*A^(28) + 5*A^(32) - 2*A^(36)
11a_103m	+ A^(-16) - 2*A^(-12) + 5*A^(-8) - 8*A^(-4) + 11 - 13*A^(4) + 12*A^(8) - 11*A^(12) + 9*A^(16) - 5*A^(20) + 3*A^(24) - A^(28)
11n_103m|11n_175	- 2*A^(-36) + 5*A^(-32) - 8*A^(-28) + 10*A^(-24) - 11*A^(-20) + 11*A^(-16) - 8*A^(-12) + 6*A^(-8) - 3*A^(-4) + 1
11a_104|11a_168	+ A^(-24) - 4*A^(-20) + 8*A^(-16) - 13*A^(-12) + 18*A^(-8) - 20*A^(-4) + 20 - 17*A^(4) + 13*A^(8) - 7*A^(12) + 3*A^(16) - A^(20)
11n_104	+ A^(-40) - A^(-36) - A^(-28) + A^(-20) - A^(-16) + 2*A^(-12) - A^(-8) + A^(-4)
11a_104m|11a_168m	- A^(-20) + 3*A^(-16) - 7*A^(-12) + 13*A^(-8) - 17*A^(-4) + 20 - 20*A^(4) + 18*A^(8) - 13*A^(12) + 8*A^(16) - 4*A^(20) + A^(24)
11n_104m	+ A^(4) - A^(8) + 2*A^(12) - A^(16) + A^(20) - A^(28) - A^(36) + A^(40)
11a_105	- A^(-44) + 4*A^(-40) - 8*A^(-36) + 12*A^(-32) - 16*A^(-28) + 18*A^(-24) - 17*A^(-20) + 14*A^(-16) - 10*A^(-12) + 6*A^(-8) - 2*A^(-4) + 1
11n_105	- A^(-44) + 4*A^(-40) - 7*A^(-36) + 9*A^(-32) - 12*A^(-28) + 12*A^(-24) - 10*A^(-20) + 8*A^(-16) - 4*A^(-12) + 2*A^(-8)
11a_105m	+ 1 - 2*A^(4) + 6*A^(8) - 10*A^(12) + 14*A^(16) - 17*A^(20) + 18*A^(24) - 16*A^(28) + 12*A^(32) - 8*A^(36) + 4*A^(40) - A^(44)
11n_105m	+ 2*A^(8) - 4*A^(12) + 8*A^(16) - 10*A^(20) + 12*A^(24) - 12*A^(28) + 9*A^(32) - 7*A^(36) + 4*A^(40) - A^(44)
11a_106|3_1*8_14m	+ A^(-24) - 3*A^(-20) + 5*A^(-16) - 9*A^(-12) + 13*A^(-8) - 14*A^(-4) + 15 - 13*A^(4) + 10*A^(8) - 6*A^(12) + 3*A^(16) - A^(20)
11n_106	- A^(-16) + 2*A^(-12) - 3*A^(-8) + 4*A^(-4) - 4 + 5*A^(4) - 3*A^(8) + 3*A^(12) - 2*A^(16)
11a_106m|3_1m*8_14	- A^(-20) + 3*A^(-16) - 6*A^(-12) + 10*A^(-8) - 13*A^(-4) + 15 - 14*A^(4) + 13*A^(8) - 9*A^(12) + 5*A^(16) - 3*A^(20) + A^(24)
11n_106m	- 2*A^(-16) + 3*A^(-12) - 3*A^(-8) + 5*A^(-4) - 4 + 4*A^(4) - 3*A^(8) + 2*A^(12) - A^(16)
11a_107	+ A^(-28) - 4*A^(-24) + 8*A^(-20) - 12*A^(-16) + 16*A^(-12) - 18*A^(-8) + 17*A^(-4) - 14 + 11*A^(4) - 6*A^(8) + 3*A^(12) - A^(16)
11n_107|12n_310	- A^(-28) + 2*A^(-24) - 3*A^(-20) + 3*A^(-16) - 3*A^(-12) + 4*A^(-8) - 2*A^(-4) + 2 - A^(4)
11a_107m	- A^(-16) + 3*A^(-12) - 6*A^(-8) + 11*A^(-4) - 14 + 17*A^(4) - 18*A^(8) + 16*A^(12) - 12*A^(16) + 8*A^(20) - 4*A^(24) + A^(28)
11n_107m|12n_310m	- A^(-4) + 2 - 2*A^(4) + 4*A^(8) - 3*A^(12) + 3*A^(16) - 3*A^(20) + 2*A^(24) - A^(28)
11a_108	- A^(-16) + 3*A^(-12) - 6*A^(-8) + 10*A^(-4) - 13 + 16*A^(4) - 15*A^(8) + 14*A^(12) - 11*A^(16) + 6*A^(20) - 3*A^(24) + A^(28)
11n_108	+ 2*A^(8) - 5*A^(12) + 9*A^(16) - 11*A^(20) + 13*A^(24) - 12*A^(28) + 10*A^(32) - 7*A^(36) + 3*A^(40) - A^(44)
11a_108m	+ A^(-28) - 3*A^(-24) + 6*A^(-20) - 11*A^(-16) + 14*A^(-12) - 15*A^(-8) + 16*A^(-4) - 13 + 10*A^(4) - 6*A^(8) + 3*A^(12) - A^(16)
11n_108m	- A^(-44) + 3*A^(-40) - 7*A^(-36) + 10*A^(-32) - 12*A^(-28) + 13*A^(-24) - 11*A^(-20) + 9*A^(-16) - 5*A^(-12) + 2*A^(-8)
11a_109	+ A^(-24) - 4*A^(-20) + 7*A^(-16) - 12*A^(-12) + 17*A^(-8) - 18*A^(-4) + 19 - 16*A^(4) + 12*A^(8) - 7*A^(12) + 3*A^(16) - A^(20)
11n_109	+ 2*A^(8) - 4*A^(12) + 7*A^(16) - 9*A^(20) + 10*A^(24) - 9*A^(28) + 8*A^(32) - 5*A^(36) + 2*A^(40) - A^(44)
11a_109m	- A^(-20) + 3*A^(-16) - 7*A^(-12) + 12*A^(-8) - 16*A^(-4) + 19 - 18*A^(4) + 17*A^(8) - 12*A^(12) + 7*A^(16) - 4*A^(20) + A^(24)
11n_109m	- A^(-44) + 2*A^(-40) - 5*A^(-36) + 8*A^(-32) - 9*A^(-28) + 10*A^(-24) - 9*A^(-20) + 7*A^(-16) - 4*A^(-12) + 2*A^(-8)
11a_110|11a_257	- A^(-20) + 3*A^(-16) - 6*A^(-12) + 10*A^(-8) - 13*A^(-4) + 16 - 15*A^(4) + 13*A^(8) - 10*A^(12) + 6*A^(16) - 3*A^(20) + A^(24)
11n_110	+ A^(-24) - 3*A^(-20) + 5*A^(-16) - 6*A^(-12) + 7*A^(-8) - 7*A^(-4) + 6 - 4*A^(4) + 2*A^(8)
11a_110m|11a_257m	+ A^(-24) - 3*A^(-20) + 6*A^(-16) - 10*A^(-12) + 13*A^(-8) - 15*A^(-4) + 16 - 13*A^(4) + 10*A^(8) - 6*A^(12) + 3*A^(16) - A^(20)
11n_110m	+ 2*A^(-8) - 4*A^(-4) + 6 - 7*A^(4) + 7*A^(8) - 6*A^(12) + 5*A^(16) - 3*A^(20) + A^(24)
11n_111	+ A^(-28) - 2*A^(-24) + 2*A^(-20) - 2*A^(-16) + 2*A^(-12) - A^(-8) + 1 - A^(4) + A^(8)
11n_111m	+ A^(-8) - A^(-4) + 1 - A^(8) + 2*A^(12) - 2*A^(16) + 2*A^(20) - 2*A^(24) + A^(28)
11a_113	- A^(-4) + 4 - 7*A^(4) + 12*A^(8) - 15*A^(12) + 17*A^(16) - 17*A^(20) + 15*A^(24) - 11*A^(28) + 6*A^(32) - 3*A^(36) + A^(40)
11n_113|12n_68m|12n_514|12n_639m	+ A^(4) - 2*A^(8) + 4*A^(12) - 5*A^(16) + 6*A^(20) - 5*A^(24) + 5*A^(28) - 4*A^(32) + 2*A^(36) - A^(40)
11a_113m	+ A^(-40) - 3*A^(-36) + 6*A^(-32) - 11*A^(-28) + 15*A^(-24) - 17*A^(-20) + 17*A^(-16) - 15*A^(-12) + 12*A^(-8) - 7*A^(-4) + 4 - A^(4)
11n_113m|12n_68|12n_514m|12n_639	- A^(-40) + 2*A^(-36) - 4*A^(-32) + 5*A^(-28) - 5*A^(-24) + 6*A^(-20) - 5*A^(-16) + 4*A^(-12) - 2*A^(-8) + A^(-4)
11a_114	+ A^(-36) - 4*A^(-32) + 9*A^(-28) - 16*A^(-24) + 21*A^(-20) - 24*A^(-16) + 25*A^(-12) - 21*A^(-8) + 16*A^(-4) - 9 + 4*A^(4) - A^(8)
11a_114m	- A^(-8) + 4*A^(-4) - 9 + 16*A^(4) - 21*A^(8) + 25*A^(12) - 24*A^(16) + 21*A^(20) - 16*A^(24) + 9*A^(28) - 4*A^(32) + A^(36)
11a_115	- A^(-28) + 4*A^(-24) - 8*A^(-20) + 13*A^(-16) - 17*A^(-12) + 19*A^(-8) - 19*A^(-4) + 17 - 12*A^(4) + 7*A^(8) - 3*A^(12) + A^(16)
11n_115	+ 2*A^(-16) - 5*A^(-12) + 9*A^(-8) - 12*A^(-4) + 13 - 13*A^(4) + 11*A^(8) - 7*A^(12) + 4*A^(16) - A^(20)
11a_115m	+ A^(-16) - 3*A^(-12) + 7*A^(-8) - 12*A^(-4) + 17 - 19*A^(4) + 19*A^(8) - 17*A^(12) + 13*A^(16) - 8*A^(20) + 4*A^(24) - A^(28)
11n_115m	- A^(-20) + 4*A^(-16) - 7*A^(-12) + 11*A^(-8) - 13*A^(-4) + 13 - 12*A^(4) + 9*A^(8) - 5*A^(12) + 2*A^(16)
11n_116	+ A^(-12) - A^(-8) + A^(-4) - A^(12) + A^(16) - A^(20) + A^(24)
11n_116m	+ A^(-24) - A^(-20) + A^(-16) - A^(-12) + A^(4) - A^(8) + A^(12)
11a_117	- A^(-44) + 4*A^(-40) - 8*A^(-36) + 12*A^(-32) - 17*A^(-28) + 19*A^(-24) - 18*A^(-20) + 16*A^(-16) - 11*A^(-12) + 7*A^(-8) - 3*A^(-4) + 1
11a_117m	+ 1 - 3*A^(4) + 7*A^(8) - 11*A^(12) + 16*A^(16) - 18*A^(20) + 19*A^(24) - 17*A^(28) + 12*A^(32) - 8*A^(36) + 4*A^(40) - A^(44)
11n_118	- A^(-36) + 2*A^(-32) - 3*A^(-28) + 4*A^(-24) - 4*A^(-20) + 3*A^(-16) - 2*A^(-12) + 2*A^(-8)
11n_118m	+ 2*A^(8) - 2*A^(12) + 3*A^(16) - 4*A^(20) + 4*A^(24) - 3*A^(28) + 2*A^(32) - A^(36)
11a_119	- A^(-28) + 3*A^(-24) - 5*A^(-20) + 8*A^(-16) - 10*A^(-12) + 12*A^(-8) - 12*A^(-4) + 10 - 8*A^(4) + 5*A^(8) - 2*A^(12) + A^(16)
11n_119	- 2*A^(-12) + 6*A^(-8) - 8*A^(-4) + 11 - 12*A^(4) + 11*A^(8) - 9*A^(12) + 6*A^(16) - 3*A^(20) + A^(24)
11a_119m	+ A^(-16) - 2*A^(-12) + 5*A^(-8) - 8*A^(-4) + 10 - 12*A^(4) + 12*A^(8) - 10*A^(12) + 8*A^(16) - 5*A^(20) + 3*A^(24) - A^(28)
11n_119m	+ A^(-24) - 3*A^(-20) + 6*A^(-16) - 9*A^(-12) + 11*A^(-8) - 12*A^(-4) + 11 - 8*A^(4) + 6*A^(8) - 2*A^(12)
11a_120|11a_295	+ 1 - 3*A^(4) + 7*A^(8) - 11*A^(12) + 15*A^(16) - 17*A^(20) + 18*A^(24) - 15*A^(28) + 11*A^(32) - 7*A^(36) + 3*A^(40) - A^(44)
11n_120	- A^(-24) + 3*A^(-20) - 5*A^(-16) + 7*A^(-12) - 8*A^(-8) + 8*A^(-4) - 6 + 5*A^(4) - 3*A^(8) + A^(12)
11a_120m|11a_295m	- A^(-44) + 3*A^(-40) - 7*A^(-36) + 11*A^(-32) - 15*A^(-28) + 18*A^(-24) - 17*A^(-20) + 15*A^(-16) - 11*A^(-12) + 7*A^(-8) - 3*A^(-4) + 1
11n_120m	+ A^(-12) - 3*A^(-8) + 5*A^(-4) - 6 + 8*A^(4) - 8*A^(8) + 7*A^(12) - 5*A^(16) + 3*A^(20) - A^(24)
11n_121	+ 1 - 3*A^(4) + 5*A^(8) - 6*A^(12) + 8*A^(16) - 7*A^(20) + 7*A^(24) - 5*A^(28) + 2*A^(32) - A^(36)
11n_121m	- A^(-36) + 2*A^(-32) - 5*A^(-28) + 7*A^(-24) - 7*A^(-20) + 8*A^(-16) - 6*A^(-12) + 5*A^(-8) - 3*A^(-4) + 1
11a_122	- A^(-8) + 4*A^(-4) - 8 + 14*A^(4) - 18*A^(8) + 21*A^(12) - 20*A^(16) + 17*A^(20) - 13*A^(24) + 7*A^(28) - 3*A^(32) + A^(36)
11n_122	+ 2*A^(4) - 2*A^(8) + 4*A^(12) - 5*A^(16) + 4*A^(20) - 4*A^(24) + 3*A^(28) - 2*A^(32) + A^(36)
11a_122m	+ A^(-36) - 3*A^(-32) + 7*A^(-28) - 13*A^(-24) + 17*A^(-20) - 20*A^(-16) + 21*A^(-12) - 18*A^(-8) + 14*A^(-4) - 8 + 4*A^(4) - A^(8)
11n_122m	+ A^(-36) - 2*A^(-32) + 3*A^(-28) - 4*A^(-24) + 4*A^(-20) - 5*A^(-16) + 4*A^(-12) - 2*A^(-8) + 2*A^(-4)
11a_123	- A^(-52) + 4*A^(-48) - 8*A^(-44) + 12*A^(-40) - 17*A^(-36) + 18*A^(-32) - 18*A^(-28) + 17*A^(-24) - 11*A^(-20) + 7*A^(-16) - 3*A^(-12) + A^(-8)
11n_123|12n_284m	- A^(-12) + 4*A^(-8) - 6*A^(-4) + 9 - 10*A^(4) + 9*A^(8) - 8*A^(12) + 6*A^(16) - 3*A^(20) + A^(24)
11a_123m	+ A^(8) - 3*A^(12) + 7*A^(16) - 11*A^(20) + 17*A^(24) - 18*A^(28) + 18*A^(32) - 17*A^(36) + 12*A^(40) - 8*A^(44) + 4*A^(48) - A^(52)
11n_123m|12n_284	+ A^(-24) - 3*A^(-20) + 6*A^(-16) - 8*A^(-12) + 9*A^(-8) - 10*A^(-4) + 9 - 6*A^(4) + 4*A^(8) - A^(12)
11a_124	- A^(-56) + 5*A^(-52) - 11*A^(-48) + 17*A^(-44) - 23*A^(-40) + 25*A^(-36) - 25*A^(-32) + 21*A^(-28) - 14*A^(-24) + 9*A^(-20) - 3*A^(-16) + A^(-12)
11n_124|11n_166	- A^(-24) + 4*A^(-20) - 7*A^(-16) + 9*A^(-12) - 10*A^(-8) + 10*A^(-4) - 8 + 6*A^(4) - 3*A^(8) + A^(12)
11a_124m	+ A^(12) - 3*A^(16) + 9*A^(20) - 14*A^(24) + 21*A^(28) - 25*A^(32) + 25*A^(36) - 23*A^(40) + 17*A^(44) - 11*A^(48) + 5*A^(52) - A^(56)
11n_124m|11n_166m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 8 + 10*A^(4) - 10*A^(8) + 9*A^(12) - 7*A^(16) + 4*A^(20) - A^(24)
11a_125|11a_297m	- A^(-32) + 5*A^(-28) - 12*A^(-24) + 19*A^(-20) - 25*A^(-16) + 29*A^(-12) - 28*A^(-8) + 24*A^(-4) - 17 + 10*A^(4) - 4*A^(8) + A^(12)
11n_125	- A^(-32) + 4*A^(-28) - 7*A^(-24) + 9*A^(-20) - 11*A^(-16) + 11*A^(-12) - 9*A^(-8) + 7*A^(-4) - 3 + A^(4)
11a_125m|11a_297	+ A^(-12) - 4*A^(-8) + 10*A^(-4) - 17 + 24*A^(4) - 28*A^(8) + 29*A^(12) - 25*A^(16) + 19*A^(20) - 12*A^(24) + 5*A^(28) - A^(32)
11n_125m	+ A^(-4) - 3 + 7*A^(4) - 9*A^(8) + 11*A^(12) - 11*A^(16) + 9*A^(20) - 7*A^(24) + 4*A^(28) - A^(32)
11a_126	+ A^(-24) - 5*A^(-20) + 10*A^(-16) - 16*A^(-12) + 21*A^(-8) - 23*A^(-4) + 24 - 19*A^(4) + 14*A^(8) - 8*A^(12) + 3*A^(16) - A^(20)
11n_126	+ A^(-44) - 3*A^(-40) + 3*A^(-36) - 5*A^(-32) + 5*A^(-28) - 3*A^(-24) + 4*A^(-20) - 2*A^(-16) + A^(-12)
11a_126m	- A^(-20) + 3*A^(-16) - 8*A^(-12) + 14*A^(-8) - 19*A^(-4) + 24 - 23*A^(4) + 21*A^(8) - 16*A^(12) + 10*A^(16) - 5*A^(20) + A^(24)
11n_126m	+ A^(12) - 2*A^(16) + 4*A^(20) - 3*A^(24) + 5*A^(28) - 5*A^(32) + 3*A^(36) - 3*A^(40) + A^(44)
11a_127	+ A^(-40) - 4*A^(-36) + 9*A^(-32) - 15*A^(-28) + 19*A^(-24) - 22*A^(-20) + 22*A^(-16) - 18*A^(-12) + 14*A^(-8) - 8*A^(-4) + 4 - A^(4)
11a_127m	- A^(-4) + 4 - 8*A^(4) + 14*A^(8) - 18*A^(12) + 22*A^(16) - 22*A^(20) + 19*A^(24) - 15*A^(28) + 9*A^(32) - 4*A^(36) + A^(40)
11a_128	- A^(-20) + 4*A^(-16) - 8*A^(-12) + 14*A^(-8) - 18*A^(-4) + 21 - 21*A^(4) + 17*A^(8) - 13*A^(12) + 8*A^(16) - 3*A^(20) + A^(24)
11n_128|12n_142	+ A^(-20) - 3*A^(-16) + 5*A^(-12) - 6*A^(-8) + 7*A^(-4) - 7 + 6*A^(4) - 4*A^(8) + 3*A^(12) - A^(16)
11a_128m	+ A^(-24) - 3*A^(-20) + 8*A^(-16) - 13*A^(-12) + 17*A^(-8) - 21*A^(-4) + 21 - 18*A^(4) + 14*A^(8) - 8*A^(12) + 4*A^(16) - A^(20)
11n_128m|12n_142m	- A^(-16) + 3*A^(-12) - 4*A^(-8) + 6*A^(-4) - 7 + 7*A^(4) - 6*A^(8) + 5*A^(12) - 3*A^(16) + A^(20)
11a_129	- A^(-4) + 4 - 7*A^(4) + 12*A^(8) - 15*A^(12) + 18*A^(16) - 18*A^(20) + 15*A^(24) - 12*A^(28) + 7*A^(32) - 3*A^(36) + A^(40)
11a_129m	+ A^(-40) - 3*A^(-36) + 7*A^(-32) - 12*A^(-28) + 15*A^(-24) - 18*A^(-20) + 18*A^(-16) - 15*A^(-12) + 12*A^(-8) - 7*A^(-4) + 4 - A^(4)
11a_130	- A^(-8) + 4*A^(-4) - 8 + 14*A^(4) - 17*A^(8) + 20*A^(12) - 20*A^(16) + 16*A^(20) - 12*A^(24) + 7*A^(28) - 3*A^(32) + A^(36)
11n_130	- A^(-12) + 4*A^(-8) - 6*A^(-4) + 8 - 9*A^(4) + 9*A^(8) - 7*A^(12) + 5*A^(16) - 3*A^(20) + A^(24)
11a_130m	+ A^(-36) - 3*A^(-32) + 7*A^(-28) - 12*A^(-24) + 16*A^(-20) - 20*A^(-16) + 20*A^(-12) - 17*A^(-8) + 14*A^(-4) - 8 + 4*A^(4) - A^(8)
11n_130m	+ A^(-24) - 3*A^(-20) + 5*A^(-16) - 7*A^(-12) + 9*A^(-8) - 9*A^(-4) + 8 - 6*A^(4) + 4*A^(8) - A^(12)
11a_131|11a_218	+ A^(-12) - 4*A^(-8) + 9*A^(-4) - 14 + 19*A^(4) - 21*A^(8) + 21*A^(12) - 18*A^(16) + 13*A^(20) - 7*A^(24) + 3*A^(28) - A^(32)
11n_131	- A^(-8) + 4*A^(-4) - 7 + 10*A^(4) - 11*A^(8) + 12*A^(12) - 10*A^(16) + 7*A^(20) - 4*A^(24) + A^(28)
11a_131m|11a_218m	- A^(-32) + 3*A^(-28) - 7*A^(-24) + 13*A^(-20) - 18*A^(-16) + 21*A^(-12) - 21*A^(-8) + 19*A^(-4) - 14 + 9*A^(4) - 4*A^(8) + A^(12)
11n_131m	+ A^(-28) - 4*A^(-24) + 7*A^(-20) - 10*A^(-16) + 12*A^(-12) - 11*A^(-8) + 10*A^(-4) - 7 + 4*A^(4) - A^(8)
11a_132	- A^(-32) + 4*A^(-28) - 9*A^(-24) + 15*A^(-20) - 19*A^(-16) + 22*A^(-12) - 22*A^(-8) + 18*A^(-4) - 13 + 8*A^(4) - 3*A^(8) + A^(12)
11a_132m	+ A^(-12) - 3*A^(-8) + 8*A^(-4) - 13 + 18*A^(4) - 22*A^(8) + 22*A^(12) - 19*A^(16) + 15*A^(20) - 9*A^(24) + 4*A^(28) - A^(32)
11a_133	- A^(-40) + 3*A^(-36) - 5*A^(-32) + 8*A^(-28) - 11*A^(-24) + 12*A^(-20) - 12*A^(-16) + 11*A^(-12) - 8*A^(-8) + 5*A^(-4) - 2 + A^(4)
11a_133m	+ A^(-4) - 2 + 5*A^(4) - 8*A^(8) + 11*A^(12) - 12*A^(16) + 12*A^(20) - 11*A^(24) + 8*A^(28) - 5*A^(32) + 3*A^(36) - A^(40)
11a_134	+ A^(-36) - 4*A^(-32) + 8*A^(-28) - 13*A^(-24) + 17*A^(-20) - 20*A^(-16) + 20*A^(-12) - 16*A^(-8) + 13*A^(-4) - 7 + 3*A^(4) - A^(8)
11n_134	+ 3*A^(4) - 5*A^(8) + 7*A^(12) - 8*A^(16) + 8*A^(20) - 7*A^(24) + 5*A^(28) - 3*A^(32) + A^(36)
11a_134m	- A^(-8) + 3*A^(-4) - 7 + 13*A^(4) - 16*A^(8) + 20*A^(12) - 20*A^(16) + 17*A^(20) - 13*A^(24) + 8*A^(28) - 4*A^(32) + A^(36)
11n_134m	+ A^(-36) - 3*A^(-32) + 5*A^(-28) - 7*A^(-24) + 8*A^(-20) - 8*A^(-16) + 7*A^(-12) - 5*A^(-8) + 3*A^(-4)
11a_135	+ A^(-24) - 5*A^(-20) + 11*A^(-16) - 16*A^(-12) + 22*A^(-8) - 25*A^(-4) + 24 - 21*A^(4) + 15*A^(8) - 8*A^(12) + 4*A^(16) - A^(20)
11n_135	+ A^(-36) - A^(-32) - A^(-20) + A^(-16) - A^(-12) + 2*A^(-8) - A^(-4) + 1
11a_135m	- A^(-20) + 4*A^(-16) - 8*A^(-12) + 15*A^(-8) - 21*A^(-4) + 24 - 25*A^(4) + 22*A^(8) - 16*A^(12) + 11*A^(16) - 5*A^(20) + A^(24)
11n_135m	+ 1 - A^(4) + 2*A^(8) - A^(12) + A^(16) - A^(20) - A^(32) + A^(36)
11a_136	- A^(-8) + 5*A^(-4) - 11 + 18*A^(4) - 23*A^(8) + 27*A^(12) - 26*A^(16) + 22*A^(20) - 16*A^(24) + 9*A^(28) - 4*A^(32) + A^(36)
11n_136	- 2*A^(-48) + 5*A^(-44) - 8*A^(-40) + 10*A^(-36) - 11*A^(-32) + 10*A^(-28) - 8*A^(-24) + 6*A^(-20) - 2*A^(-16) + A^(-12)
11a_136m	+ A^(-36) - 4*A^(-32) + 9*A^(-28) - 16*A^(-24) + 22*A^(-20) - 26*A^(-16) + 27*A^(-12) - 23*A^(-8) + 18*A^(-4) - 11 + 5*A^(4) - A^(8)
11n_136m	+ A^(12) - 2*A^(16) + 6*A^(20) - 8*A^(24) + 10*A^(28) - 11*A^(32) + 10*A^(36) - 8*A^(40) + 5*A^(44) - 2*A^(48)
11a_137	- A^(-16) + 4*A^(-12) - 7*A^(-8) + 12*A^(-4) - 15 + 17*A^(4) - 18*A^(8) + 15*A^(12) - 11*A^(16) + 7*A^(20) - 3*A^(24) + A^(28)
11n_137	+ 1 - 3*A^(4) + 5*A^(8) - 7*A^(12) + 10*A^(16) - 9*A^(20) + 9*A^(24) - 7*A^(28) + 4*A^(32) - 2*A^(36)
11a_137m	+ A^(-28) - 3*A^(-24) + 7*A^(-20) - 11*A^(-16) + 15*A^(-12) - 18*A^(-8) + 17*A^(-4) - 15 + 12*A^(4) - 7*A^(8) + 4*A^(12) - A^(16)
11n_137m	- 2*A^(-36) + 4*A^(-32) - 7*A^(-28) + 9*A^(-24) - 9*A^(-20) + 10*A^(-16) - 7*A^(-12) + 5*A^(-8) - 3*A^(-4) + 1
11a_138|11a_285m	+ A^(-24) - 5*A^(-20) + 11*A^(-16) - 17*A^(-12) + 23*A^(-8) - 26*A^(-4) + 26 - 22*A^(4) + 16*A^(8) - 9*A^(12) + 4*A^(16) - A^(20)
11a_138m|11a_285	- A^(-20) + 4*A^(-16) - 9*A^(-12) + 16*A^(-8) - 22*A^(-4) + 26 - 26*A^(4) + 23*A^(8) - 17*A^(12) + 11*A^(16) - 5*A^(20) + A^(24)
11a_139	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 10*A^(-20) - 14*A^(-16) + 16*A^(-12) - 15*A^(-8) + 14*A^(-4) - 10 + 6*A^(4) - 3*A^(8) + A^(12)
11n_139	+ A^(-32) - A^(-28) + A^(-24) - 2*A^(-20) + A^(-16) - A^(-12) + A^(-8) + 1
11a_139m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 10 + 14*A^(4) - 15*A^(8) + 16*A^(12) - 14*A^(16) + 10*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
11n_139m	+ 1 + A^(8) - A^(12) + A^(16) - 2*A^(20) + A^(24) - A^(28) + A^(32)
11n_140	+ A^(-4) - 3 + 5*A^(4) - 7*A^(8) + 9*A^(12) - 8*A^(16) + 8*A^(20) - 5*A^(24) + 3*A^(28) - 2*A^(32)
11n_140m	- 2*A^(-32) + 3*A^(-28) - 5*A^(-24) + 8*A^(-20) - 8*A^(-16) + 9*A^(-12) - 7*A^(-8) + 5*A^(-4) - 3 + A^(4)
11a_141	- A^(-16) + 4*A^(-12) - 7*A^(-8) + 11*A^(-4) - 14 + 16*A^(4) - 16*A^(8) + 14*A^(12) - 10*A^(16) + 6*A^(20) - 3*A^(24) + A^(28)
11n_141	+ 2*A^(-8) - 2*A^(-4) + 3 - 4*A^(4) + 3*A^(8) - 3*A^(12) + 2*A^(16) - A^(20) + A^(24)
11a_141m	+ A^(-28) - 3*A^(-24) + 6*A^(-20) - 10*A^(-16) + 14*A^(-12) - 16*A^(-8) + 16*A^(-4) - 14 + 11*A^(4) - 7*A^(8) + 4*A^(12) - A^(16)
11n_141m	+ A^(-24) - A^(-20) + 2*A^(-16) - 3*A^(-12) + 3*A^(-8) - 4*A^(-4) + 3 - 2*A^(4) + 2*A^(8)
11a_142	+ A^(4) - 2*A^(8) + 4*A^(12) - 6*A^(16) + 8*A^(20) - 8*A^(24) + 9*A^(28) - 8*A^(32) + 6*A^(36) - 4*A^(40) + 2*A^(44) - A^(48)
11n_142	+ 2*A^(-8) - 3*A^(-4) + 5 - 6*A^(4) + 5*A^(8) - 5*A^(12) + 4*A^(16) - 2*A^(20) + A^(24)
